college_stream,value_added,std_error,t_value,p_value,ci_lower,ci_upper,college_code,stream,sig
511902_bpc_bpc,-15.489579621553656,1.6329799461035728,-9.485468366291387,2.412970005813855e-21,-18.690161503392815,-12.288997739714494,511902_bpc,bpc,***
511402_bpc_bpc,-15.912310962249515,1.0720465385756106,-14.842929284946553,7.73052047106573e-50,-18.013483567608542,-13.811138356890488,511402_bpc,bpc,***
512902_bpc_bpc,-16.310991631749836,1.2518702317040316,-13.029299058854926,8.33700005243106e-39,-18.76461219920755,-13.85737106429212,512902_bpc,bpc,***
514002_bpc_bpc,-16.31471224125074,2.0028369874123526,-8.145801352674837,3.7677824335322777e-16,-20.24020060348365,-12.389223879017827,514002_bpc,bpc,***
514902_bpc_bpc,-16.589180781982144,1.2646719702985143,-13.117378396602257,2.6183692674311116e-39,-19.067892296024542,-14.110469267939747,514902_bpc,bpc,***
512501_mpc_mpc,-17.19164239184239,1.2658390912409627,-13.581222535155396,5.1755296951232163e-42,-19.672641420897587,-14.710643362787192,512501_mpc,mpc,***
514802_bpc_bpc,-18.262544125550153,1.3123407043015318,-13.91600829395141,5.064070855171125e-44,-20.834684641427085,-15.690403609673222,514802_bpc,bpc,***
510102_bpc_bpc,-18.368870908178405,1.6612545643026326,-11.057228255616174,2.022511945681459e-28,-21.624870023364345,-15.112871792992465,510102_bpc,bpc,***
511202_bpc_bpc,-18.612599994519172,1.382624963791712,-13.461784997340102,2.624973598037815e-41,-21.322495127676923,-15.902704861361421,511202_bpc,bpc,***
512202_bpc_bpc,-20.140930718279503,1.470043193077024,-13.700910839307703,1.0025865895363278e-42,-23.02216243242873,-17.259699004130276,512202_bpc,bpc,***
512702_bpc_bpc,-20.21989276577286,1.182399677874126,-17.10072587479629,1.465674058462099e-65,-22.537353549737908,-17.902431981807815,512702_bpc,bpc,***
514501_mpc_mpc,-20.589315572641244,1.1834138933153624,-17.398237158564857,8.508121725139901e-68,-22.90876418234368,-18.269866962938806,514501_mpc,mpc,***
512402_bpc_bpc,-22.94792284719549,1.2410325598840641,-18.490991766839105,2.4402492023707762e-76,-25.380301968209803,-20.515543726181175,512402_bpc,bpc,***
511702_bpc_bpc,-23.437983984579212,1.7660760427577735,-13.27122016104142,3.3999915246572562e-40,-26.89942942234347,-19.976538546814954,511702_bpc,bpc,***
514702_bpc_bpc,-23.552798388625714,1.9408354841710005,-12.135391474814233,6.858123214418202e-34,-27.356766037518234,-19.748830739733194,514702_bpc,bpc,***
514502_bpc_bpc,-27.032097670761868,1.5174810858766299,-17.81379545508191,5.52341306342962e-71,-30.006305946300795,-24.05788939522294,514502_bpc,bpc,***
512802_bpc_bpc,-27.787162442049773,1.098527298156133,-25.294922109528137,3.632801014389283e-141,-29.940236382469887,-25.63408850162966,512802_bpc,bpc,***
512502_bpc_bpc,-29.078294416502942,1.8794454206866844,-15.47174187472746,5.383050936495933e-54,-32.76193975195758,-25.39464908104831,512502_bpc,bpc,***
